Year (coverage),Area,population_group,is_synthetic,regional_smoking_history_rate,regional_binge_drinking_rate,regional_insufficient_physical_activity_rate,regional_unhealthy_diet_rate,regional_overweight_rate,regional_obesity_rate,regional_risk_score,screening_risk_category
3rd Quarter 2025,NCR,Senior Citizen,1,0.005424384008978291,0.002681017383747891,0.0109734665009216,0.002723882487267116,0.04546623593732343,0.015583413543034616,0.0138,Low
1st Quarter 2025,Ilocos Norte,Senior Citizen,1,0.012203436051268066,0.009919552767930188,0.011896645759476411,0.0,0.029179165530406326,0.0,0.0105,Low
3rd Quarter 2025,Batangas,Senior Citizen,1,0.0053204965796807705,0.0001266784899923993,0.000886749429946795,0.0018157250232243899,0.02989612363820623,0.09627565239422346,0.0224,Low
1st Quarter 2025,Aklan,Senior Citizen,1,0.02791530601495839,0.06783946065521963,0.08611608553671127,0.06562730432950595,0.03181291477931107,0.0006320446644896239,0.0467,Low
3rd Quarter 2025,Batanes,Senior Citizen,1,0.010248112189859764,0.024271844660194174,0.05609492988133765,0.04908306364617044,0.010787486515641856,0.06040992448759439,0.0351,Low
3rd Quarter 2025,Eastern Samar,Senior Citizen,1,0.012933676596788036,0.03181316660536962,0.0066200809121000365,0.0018389113644722325,0.017040578644109353,0.011830329778104696,0.0137,Low
3rd Quarter 2025,City of Butuan,Senior Citizen,1,0.022546809136359182,0.02401725321046956,0.01769434369179492,0.00397019900009803,0.12488971669444172,0.0059798059013822175,0.0332,Low
1st Quarter 2025,Occidental Mindoro,Senior Citizen,1,0.06865177832919768,0.054177005789909014,0.039495450785773364,0.024607113316790736,0.017369727047146403,0.0163358147229115,0.0368,Low
2nd Quarter 2025,Guimaras,Senior Citizen,1,0.022271599834642414,0.0,0.008422902025630426,0.0,0.025785448532451426,0.010334849111202976,0.0111,Low
2nd Quarter 2025,City of Mandaluyong,Senior Citizen,1,0.009025117071094083,0.03209876543209877,0.03409961685823755,0.041081311196253724,0.11413367390378884,0.03635589612601107,0.0445,Low
2nd Quarter 2025,Pangasinan,Senior Citizen,1,0.49438004917456974,0.5455742887249737,0.0,0.011064278187565859,0.5290217773094485,0.005795574288724974,0.2643,Moderate
1st Quarter 2025,Sarangani,Senior Citizen,1,0.033974072418417524,0.02082402026523618,0.008903293100879154,0.020153479362241097,0.06407390850841901,0.02056325435851587,0.0281,Low
1st Quarter 2025,City of Isabela,Senior Citizen,1,0.01010739102969046,0.03979785217940619,0.00505369551484523,0.053379658875552745,0.11054958938723942,0.011370814908401769,0.0384,Low
2nd Quarter 2025,Ilocos Norte,Senior Citizen,1,0.024198250728862974,0.018610301263362487,0.0017006802721088435,0.0012633624878522838,0.034256559766763846,0.0013119533527696794,0.0136,Low
2nd Quarter 2025,Ormoc City,Senior Citizen,1,0.017830450565876576,0.002509075379030536,0.004537689515267991,0.007100149476831091,0.036408285287209054,0.0013879991458466796,0.0116,Low
1st Quarter 2025,City of Muntinlupa,Senior Citizen,1,0.006298071563928213,0.020789209675621447,0.00033441087950061306,0.0006688217590012261,0.031601828112807935,0.008471742280682199,0.0114,Low
2nd Quarter 2025,NIR,Senior Citizen,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1st Quarter 2025,Catanduanes,Senior Citizen,1,0.0947941217246638,0.12934978511021766,0.02966865381949258,0.02835158741161791,0.0,0.012373492305559407,0.0491,Low
1st Quarter 2025,NCR,Senior Citizen,1,0.00984874306574391,0.007019467785039296,0.0073504349501326335,0.004540918903164935,0.04196737750510035,0.002950300587343223,0.0123,Low
1st Quarter 2025,Sultan Kudarat,Senior Citizen,1,0.04159972057282571,0.035033181976947256,0.004400977995110024,0.0035626964722319247,0.038037024100593786,0.004296192804750262,0.0212,Low
1st Quarter 2025,Iloilo,Senior Citizen,1,0.020011297543830287,0.03833842420184945,0.0,0.005361102975019875,0.021538558098665218,0.0,0.0142,Low
3rd Quarter 2025,South Cotabato,Senior Citizen,1,0.02231764848191605,0.03852667231160034,0.0065924761098342805,0.008951251965646546,0.0019354058304100641,0.04100641103181323,0.0199,Low
3rd Quarter 2025,Nueva Vizcaya,Senior Citizen,1,0.013589824783618323,0.008074730842305257,0.015753641545281825,0.02345894025754697,0.012534304412075153,0.0008971923158116952,0.0124,Low
2nd Quarter 2025,Tarlac,Senior Citizen,1,0.02851157919236588,0.01059001512859304,0.00750610962411265,0.014779471662981497,0.00901896892819737,0.0026184103339927847,0.0122,Low
3rd Quarter 2025,Nueva Vizcaya,Senior Citizen,1,0.02593782481337995,0.021355003307190777,0.01261457053765473,0.025654351318151754,0.01785883019937636,0.005763961069639989,0.0182,Low
1st Quarter 2025,Maguindanao del Norte,Senior Citizen,1,0.0,0.0,0.0,0.0,1.0,0.0,0.1667,Low
2nd Quarter 2025,Samar,Senior Citizen,1,0.06836388323150033,0.06191446028513238,0.0034623217922606924,0.012695179904955872,0.025594025797691787,0.010251188051595384,0.0304,Low
2nd Quarter 2025,Region 7,Senior Citizen,1,0.05818912427638872,0.06105277743564479,0.14094254218499816,0.06909717945559798,0.09189863283655622,0.023378802808227614,0.0741,Low
3rd Quarter 2025,Zambales,Senior Citizen,1,0.026266622705791845,0.019892295856687548,0.003022310143971865,0.00741839762611276,0.017749203209143864,0.0052203538850423125,0.0133,Low
2nd Quarter 2025,Marinduque,Senior Citizen,1,0.014672256097560975,0.020198170731707318,0.0,0.0005716463414634146,0.035823170731707314,0.004573170731707317,0.0126,Low
1st Quarter 2025,Tawi-Tawi,Senior Citizen,1,0.15185601799775028,0.3830146231721035,0.03543307086614173,0.08942632170978627,0.0044994375703037125,0.03824521934758155,0.1171,Low
2nd Quarter 2025,Caraga,Senior Citizen,1,0.04538780343398461,0.06867969212551805,0.08454114860864417,0.0719360568383659,0.07467732386027236,0.018987566607460035,0.0607,Low
1st Quarter 2025,Batangas,Senior Citizen,1,0.04548491259325242,0.018873176706380137,0.027725197639461085,0.009854136510410868,0.05043981739227257,0.00033403852577663955,0.0255,Low
2nd Quarter 2025,Pasay City,Senior Citizen,1,0.0,0.0,0.0,0.006005448241703814,0.0007429420505200594,0.0004952947003467063,0.0012,Low
2nd Quarter 2025,Misamis Oriental,Senior Citizen,1,0.05799834421856315,0.030861926225738204,0.014396099714837641,0.0022996964400699106,0.014764051145248827,0.009566737190690828,0.0216,Low
1st Quarter 2025,Sorsogon,Senior Citizen,1,0.010953081575935917,0.00019072530107351097,0.012615116342433655,0.0051768296005667265,0.05585526674295679,0.0038145060214702198,0.0148,Low
2nd Quarter 2025,City of Marikina,Senior Citizen,1,0.0058997050147492625,0.06010324483775811,0.12094395280235988,0.11799410029498525,0.06047197640117994,0.056784660766961655,0.0704,Low
1st Quarter 2025,Nueva Vizcaya,Senior Citizen,1,0.0329744983277592,0.002351588628762542,0.028010033444816052,0.007838628762541806,0.012698578595317726,0.008361204013377926,0.0154,Low
3rd Quarter 2025,Cagayan,Senior Citizen,1,0.10648537966932027,0.06575321494182486,0.04626263012859767,0.08164612676056338,0.06205029087568892,0.017892682180036742,0.0633,Low
2nd Quarter 2025,City of Makati,Senior Citizen,1,0.007082152974504249,0.01395184135977337,0.08194050991501417,0.03973087818696884,0.26643059490084986,0.05701133144475921,0.0777,Low
2nd Quarter 2025,Dinagat Islands,Senior Citizen,1,0.02528599963682586,0.0019520610132558562,0.03781550753586345,0.035500272380606504,0.04162883602687489,0.0,0.0237,Low
2nd Quarter 2025,City of Mandaluyong,Senior Citizen,1,0.016966849386583136,0.02153484729835552,0.039371791525276256,0.027930044374836857,0.0,0.03663099277821283,0.0237,Low
3rd Quarter 2025,Zamboanga del Sur,Senior Citizen,1,0.030964256026600166,0.030756442227763924,0.02218412302576891,0.00041562759767248546,0.012884455527847049,0.005610972568578554,0.0171,Low
1st Quarter 2025,City of Valenzuela,Senior Citizen,1,0.0035294117647058825,0.0003361344537815126,0.0028011204481792717,0.0006722689075630252,0.03697478991596639,0.01103641456582633,0.0092,Low
1st Quarter 2025,City of Naga,Senior Citizen,1,0.012625208681135225,0.0141381469115192,0.040692821368948244,0.022328881469115193,0.027702420701168615,0.0,0.0196,Low
2nd Quarter 2025,Samar,Senior Citizen,1,0.10369840621168779,0.015324887617490806,0.007934886255278573,0.0064705081051627845,0.04127503064977524,0.005823457294646506,0.0301,Low
2nd Quarter 2025,Zamboanga del Sur,Senior Citizen,1,0.06813174708085482,0.06245869134170522,0.034974664022912536,0.05463758537122714,0.006278916060806345,0.004185944040537563,0.0384,Low
2nd Quarter 2025,City of Cebu,Senior Citizen,1,0.016961279461279462,0.06759259259259259,0.21148989898989898,0.2148989898989899,0.06881313131313131,0.020664983164983164,0.1001,Low
2nd Quarter 2025,City of Lapu-Lapu,Senior Citizen,1,0.021241996137818884,0.0722126232340685,0.05305417217196869,0.1703933326557577,0.24966968187823965,0.029322085577802623,0.0993,Low
2nd Quarter 2025,Nueva Ecija,Senior Citizen,1,0.002286189338044269,0.004884131767640029,0.011404967265925388,0.013886002286189338,0.04529512626000208,0.009170736776473034,0.0145,Low
1st Quarter 2025,Quezon City,Senior Citizen,1,0.0030435079971470164,0.011646425465808167,0.0017440326725224476,0.004020557113406091,0.0,0.0015241966213641559,0.0037,Low
3rd Quarter 2025,Bulacan,Senior Citizen,1,0.037104736490993995,0.06400933955970647,0.04675783855903936,0.01876584389593062,0.03509006004002668,0.02069379586390927,0.0371,Low
1st Quarter 2025,Region 4B,Senior Citizen,1,0.07953271833778774,0.036468661091473405,0.015834698393539674,0.032387849527258095,0.028120240250596316,0.032301635198436644,0.0374,Low
1st Quarter 2025,Zamboanga del Sur,Senior Citizen,1,0.013765714842607933,0.07345775265568658,0.0458045024851379,0.017298508917259526,0.013400253386609492,0.012986063736477926,0.0295,Low
2nd Quarter 2025,City of Las Piñas,Senior Citizen,1,0.037644389438943895,0.05218646864686469,0.1709983498349835,0.036613036303630365,0.06569719471947194,0.05063943894389439,0.069,Low
3rd Quarter 2025,Sarangani,Senior Citizen,1,0.052541301796515304,0.01566308567301616,0.008440913604766634,0.015482531371309921,0.02049291324365803,0.01674641148325359,0.0216,Low
3rd Quarter 2025,Surigao del Sur,Senior Citizen,1,0.009367267585719336,0.048073524213503006,0.10653057617532698,0.003976670201484623,0.055496641922940966,0.011399787910922587,0.0391,Low
3rd Quarter 2025,Tawi-Tawi,Senior Citizen,1,0.44553941908713696,0.0015560165975103733,0.10477178423236515,0.5202282157676349,0.032157676348547715,0.01970954356846473,0.1873,Low
1st Quarter 2025,Zambales,Senior Citizen,1,0.028318276580959,0.01992124160296502,0.005385684503127172,0.0032429928190873293,0.026059763724808897,0.00526986333101691,0.0147,Low
2nd Quarter 2025,Basilan,Senior Citizen,1,0.003043478260869565,0.43478260869565216,0.011956521739130435,0.002173913043478261,0.015869565217391305,0.013478260869565217,0.0802,Low
2nd Quarter 2025,Negros Occidental,Senior Citizen,1,0.0,0.0036095908261662758,0.016862131873859786,0.005968204326296586,0.04235079489184258,0.0,0.0115,Low
1st Quarter 2025,City of Marikina,Senior Citizen,1,0.029567699836867863,0.030587275693311582,0.06851549755301795,0.04037520391517129,0.08544045676998369,0.030179445350734094,0.0474,Low
1st Quarter 2025,Siquijor,Senior Citizen,1,0.03542174009298207,0.07117555899933584,0.003099402258135931,0.0,0.10161611689174231,0.002213858755811379,0.0356,Low
1st Quarter 2025,Samar,Senior Citizen,1,0.009672455484721917,0.0008793141349747197,0.0010991426687183997,0.0,0.005550670477027919,0.002692899538360079,0.0033,Low
1st Quarter 2025,Aurora,Senior Citizen,1,0.00973724884080371,0.020401854714064915,0.0,0.12442040185471406,0.04837712519319938,0.019938176197836166,0.0371,Low
1st Quarter 2025,Batangas,Senior Citizen,1,0.042568718073461444,0.14775399335117165,0.03906186653693343,0.031217059920538394,0.05055542041676802,0.10909754317684262,0.07,Low
3rd Quarter 2025,Capiz,Senior Citizen,1,0.04532617904546738,0.04160783206250589,0.04549091593711758,0.010849101007248424,0.007177821707615551,0.015461733973453826,0.0277,Low
2nd Quarter 2025,City of Davao,Senior Citizen,1,0.04029135165037802,0.045869444956666054,0.16494560206527753,0.1263138484233819,0.04130555043333948,0.002996496404204315,0.0703,Low
3rd Quarter 2025,Capiz,Senior Citizen,1,0.016199070461715915,0.016216032839162738,0.021610068867252433,0.03382298062896496,0.021169047053635037,0.007921430267666316,0.0195,Low
1st Quarter 2025,Tarlac,Senior Citizen,1,0.012005433651928089,0.012274668657373979,0.007269345147039027,0.0030472507434557536,0.00823614357568563,0.011130419884228948,0.009,Low
2nd Quarter 2025,Davao del Norte,Senior Citizen,1,0.022727272727272728,0.0025826446280991736,0.16752754820936638,0.11828512396694214,0.03133608815426997,0.006772268135904499,0.0582,Low
2nd Quarter 2025,Pasay City,Senior Citizen,1,0.004177545691906005,0.0,0.00587467362924282,0.009007832898172323,0.009007832898172323,0.012402088772845953,0.0067,Low
3rd Quarter 2025,Ilocos Sur,Senior Citizen,1,0.017387238968787567,0.015494901821096219,0.0040295649850839305,0.0029164254864419608,0.05850661204862193,0.0042967184647580035,0.0171,Low
1st Quarter 2025,Bohol,Senior Citizen,1,0.1221387933315692,0.05221288700714475,0.038121857634294785,0.04004035459116168,0.011742524477374967,0.12103069595130987,0.0642,Low
3rd Quarter 2025,City of San Juan,Senior Citizen,1,0.0009596928982725527,0.020873320537428023,0.044145873320537425,0.006957773512476007,0.10844529750479846,0.0,0.0302,Low
3rd Quarter 2025,City of Zamboanga,Senior Citizen,1,0.054477810257773054,0.009301089556205155,0.005447781025777305,0.017804942864735582,0.019399415360085038,0.016874833909115067,0.0206,Low
2nd Quarter 2025,Pampanga,Senior Citizen,1,0.018890961179795804,0.0,0.010363590916956681,0.02498606010498183,0.005979734276759792,0.005931665673248861,0.011,Low
1st Quarter 2025,Rizal,Senior Citizen,1,0.017948717948717947,0.0456305599162742,0.01313448456305599,0.006279434850863423,0.04986917844060701,0.04814233385661957,0.0302,Low
1st Quarter 2025,Lanao del Norte,Senior Citizen,1,0.005303847536857246,0.022473930240920533,0.002696871628910464,0.06256742179072276,0.03047464940668824,0.005573534699748292,0.0215,Low
2nd Quarter 2025,City of Parañaque,Senior Citizen,1,0.0029476086336407722,0.005800133117809261,0.00827232100408862,0.008747741751450034,0.006275553865170676,0.0022344775125986496,0.0057,Low
3rd Quarter 2025,Pangasinan,Senior Citizen,1,0.5040282175638302,0.05258727804721632,0.0023247424746482824,0.009589562707924165,0.052386869213194916,0.0,0.1035,Low
2nd Quarter 2025,Negros Occidental,Senior Citizen,1,0.0010784388799550757,0.06898818184138653,0.0006955611710952855,0.010337698139214336,0.05264568496822115,0.013017842101232866,0.0245,Low
2nd Quarter 2025,Leyte,Senior Citizen,1,0.007466949567488167,0.012404112942712583,0.013138566998531092,0.02133997062183777,0.0,0.01085359882487351,0.0109,Low
1st Quarter 2025,City of Dagupan,Senior Citizen,1,0.01878453038674033,0.03793738489871087,0.0009208103130755065,0.010313075506445672,0.007366482504604052,0.00570902394106814,0.0135,Low
1st Quarter 2025,Bataan,Senior Citizen,1,0.0024155650226184724,0.019247661293864463,0.005270323685713031,0.0036013878519039044,0.017161491501603055,0.009036409152795468,0.0095,Low
1st Quarter 2025,Special Geographic Area (SGA),Senior Citizen,1,0.5022018567007855,0.009878600333253986,0.021423470602237562,0.00023803856224708403,0.030945013092120922,0.5090454653653892,0.179,Low
2nd Quarter 2025,Negros Occidental,Senior Citizen,1,0.07304243547463955,0.01678204464310049,0.00416314627565343,0.006118666703006187,0.03668474557793464,0.006997628846311084,0.024,Low
3rd Quarter 2025,Sulu,Senior Citizen,1,0.06465305118110236,0.0,0.005843996062992126,0.004921259842519685,0.07135826771653543,0.00018454724409448819,0.0245,Low
1st Quarter 2025,Benguet,Senior Citizen,1,0.021396001403016486,0.01934993569507775,0.0,0.010288787559920496,0.03571846135858763,0.00935344323629136,0.016,Low
1st Quarter 2025,Region 7,Senior Citizen,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0833,Low
1st Quarter 2025,Pampanga,Senior Citizen,1,0.015984585907730726,0.01181890594389787,0.0017653010699446728,0.022959677940195045,0.01617833846418807,0.005844868786463155,0.0124,Low
3rd Quarter 2025,Davao de Oro,Senior Citizen,1,0.0191331622469347,0.024607927003136583,0.05394924436840604,0.033390362132877105,0.10724265754205874,0.006843455945252352,0.0409,Low
3rd Quarter 2025,City of Iligan,Senior Citizen,1,0.0011711125569290827,0.044046844502277166,0.06955107351984385,0.029277813923227064,0.01073519843851659,0.0,0.0258,Low
2nd Quarter 2025,Laguna,Senior Citizen,1,0.004475774868524113,0.0452612733579501,0.0008392077878482712,0.03401588900078326,0.10445339599418149,0.14652567975830816,0.0559,Low
3rd Quarter 2025,Sultan Kudarat,Senior Citizen,1,0.010877292762690175,0.026375657614104934,0.0012441347931181573,0.0,0.03103227641120432,0.0066472344660884405,0.0127,Low
1st Quarter 2025,City of Butuan,Senior Citizen,1,0.013681592039800995,0.021282476506357104,0.008844665561083471,0.009812050856826977,0.06370923161967938,0.0041459369817578775,0.0202,Low
3rd Quarter 2025,Region 3,Senior Citizen,1,0.016103482378064256,0.02072666964231015,0.014232765335503803,0.018678726774665023,0.009988097426068387,0.012410183702225606,0.0154,Low
1st Quarter 2025,Maguindanao del Sur,Senior Citizen,1,0.47112176814011675,0.008027522935779817,0.011363636363636364,0.0052126772310258545,0.5299207673060884,0.0018765638031693077,0.1713,Low
3rd Quarter 2025,Quirino,Senior Citizen,1,0.03503803204402007,0.0075254895614177055,0.04944165722608836,0.05559151966337595,0.03746560932189675,0.0004855154555753358,0.0309,Low
1st Quarter 2025,Southern Leyte,Senior Citizen,1,0.0,0.0045667313620276285,0.009675762073296039,0.015726681127982648,0.04623815504052974,0.0042527685808882295,0.0134,Low
1st Quarter 2025,City of General Santos,Senior Citizen,1,0.009162303664921465,0.010762070971495055,0.0533740546829552,0.02123327515997673,0.0,0.1516870273414776,0.041,Low
2nd Quarter 2025,CAR,Senior Citizen,1,0.038783120706575074,0.03609421000981354,0.0006673209028459274,0.0002944062806673209,0.126702649656526,0.052826300294406284,0.0426,Low
3rd Quarter 2025,Antique,Senior Citizen,1,0.03930572851805728,0.02716376089663761,0.0,0.0038138231631382317,0.022026774595267747,0.007861145703611457,0.0167,Low
3rd Quarter 2025,Region 6,Senior Citizen,1,0.021301636985523342,0.010661862149916069,0.01079754136638437,0.0,0.014176900455629741,0.010377882394517297,0.0112,Low
3rd Quarter 2025,City of San Juan,Senior Citizen,1,0.006947771921418304,0.006468615237182559,0.011739338763775755,0.01509343555342597,0.007666506947771922,0.0,0.008,Low
1st Quarter 2025,Region 11,Senior Citizen,1,0.08023881870035716,0.11291113598805906,0.12703235780158856,0.06949197718428488,0.15176715176715178,0.0022495868649714803,0.0906,Low
2nd Quarter 2025,Isabela,Senior Citizen,1,0.0582213691618682,0.033802516528044356,0.058240186669677466,0.0699760390400562,0.011873847427646682,0.013322795528960145,0.0409,Low
1st Quarter 2025,City of Isabela,Senior Citizen,1,0.08627264061010487,0.036939942802669205,0.00905624404194471,0.04694947569113441,0.025262154432793137,0.0023832221163012394,0.0345,Low
3rd Quarter 2025,City of Dagupan,Senior Citizen,1,0.005619380619380619,0.052947052947052944,0.002122877122877123,0.0014985014985014985,0.0,0.003871128871128871,0.011,Low
2nd Quarter 2025,Romblon,Senior Citizen,1,0.10437352245862884,0.04988179669030733,0.019148936170212766,0.01442080378250591,0.22966903073286052,0.07281323877068557,0.0817,Low
3rd Quarter 2025,Rizal,Senior Citizen,1,0.0323696682464455,0.023791469194312798,0.03028436018957346,0.014360189573459716,0.05928909952606635,0.0,0.0267,Low
3rd Quarter 2025,South Cotabato,Senior Citizen,1,0.01285240464344942,0.000979948741142771,0.005992763455450022,0.006369666817428011,0.054161013116237,0.006746570179406,0.0145,Low
1st Quarter 2025,Albay,Senior Citizen,1,0.03414559621113742,0.003781223741501795,0.007753418379039034,0.0024444274692536857,0.031815751279505006,0.004124971354365595,0.014,Low
2nd Quarter 2025,Pangasinan,Senior Citizen,1,0.5,0.0,0.0,0.0,0.5,0.0,0.1667,Low
2nd Quarter 2025,Biliran,Senior Citizen,1,0.034596871239470514,0.029783393501805054,0.010830324909747292,0.08543922984356198,0.02888086642599278,0.0036101083032490976,0.0322,Low
3rd Quarter 2025,Cotabato,Senior Citizen,1,0.0,0.05315209537572255,0.0015354046242774567,0.004019147398843931,0.005825505780346821,0.0,0.0108,Low
1st Quarter 2025,City of Angeles,Senior Citizen,1,0.03948025987006497,0.030776278527402966,0.0269032150591371,0.0,0.01694985840413127,0.00283191737464601,0.0195,Low
1st Quarter 2025,Region 9,Senior Citizen,1,0.05791987840625339,0.045706220822929106,0.03357398762349365,0.04383345999348605,0.012878623385083053,0.009295950493974596,0.0339,Low
2nd Quarter 2025,Isabela,Senior Citizen,1,0.06645265810632425,0.0296611864474579,0.0328513140525621,0.08918356734269371,0.019800792031681266,0.007870314812592503,0.041,Low
1st Quarter 2025,Davao Oriental,Senior Citizen,1,0.06190793545008807,0.04405674299043176,0.2604131956014662,0.2790974437092398,0.0,0.013090874470414625,0.1098,Low
1st Quarter 2025,Southern Leyte,Senior Citizen,1,0.0051462100808003074,0.010653135821469796,0.0015631011927664485,0.01183147364370912,0.03626394767218161,0.006011927664486341,0.0119,Low
3rd Quarter 2025,Davao del Norte,Senior Citizen,1,0.06201847033011888,0.02339405071687331,0.033369049441298024,0.10844941068421858,0.12592479208122864,0.0074238481555181386,0.0601,Low
3rd Quarter 2025,Romblon,Senior Citizen,1,0.016726403823178016,0.1135005973715651,0.021505376344086023,0.011947431302270013,0.053763440860215055,0.007168458781362007,0.0374,Low
2nd Quarter 2025,Ilocos Sur,Senior Citizen,1,0.014232537770965623,0.021622509305890082,0.002572804904751478,0.0014779943069848916,0.07893584409897088,0.0,0.0198,Low
1st Quarter 2025,Davao de Oro,Senior Citizen,1,0.05912247157089665,0.09343866358055751,0.022491697695481535,0.16700211331387743,0.06777699506893428,0.01595048807487169,0.071,Low
1st Quarter 2025,City of Malabon,Senior Citizen,1,0.04323031640912436,0.0627299484915379,0.02005150846210449,0.006254598969830758,0.003495217071376012,0.0,0.0226,Low
1st Quarter 2025,Batangas,Senior Citizen,1,0.03567606136282554,0.023605660601736234,0.0392436674991081,0.04970864549887026,0.10262813652039482,0.08276846236175527,0.0556,Low
2nd Quarter 2025,Batanes,Senior Citizen,1,0.03128689492325856,0.023022432113341203,0.05844155844155844,0.028925619834710745,0.04191263282172373,0.00885478158205431,0.0321,Low
2nd Quarter 2025,Region 7,Senior Citizen,1,0.0012283608524252985,0.03237540231198461,0.025986021443942943,0.03363232969586166,0.07466339103772687,0.026424041592869794,0.0324,Low
3rd Quarter 2025,City of Puerto Princesa,Senior Citizen,1,0.04780361757105943,0.03359173126614987,0.013781223083548665,0.01765719207579673,0.12187769164513351,0.08311800172265288,0.053,Low
2nd Quarter 2025,City of General Santos,Senior Citizen,1,0.010284810126582278,0.02353639240506329,0.0,0.003560126582278481,0.020174050632911392,0.14260284810126583,0.0334,Low
3rd Quarter 2025,Aklan,Senior Citizen,1,0.0254394861392833,0.014283299526707234,0.02442528735632184,0.01910074374577417,0.002958079783637593,0.016480730223123734,0.0171,Low
2nd Quarter 2025,Quirino,Senior Citizen,1,0.021753039027511197,0.0018660695244188527,0.02436553636169759,0.03620174877372574,0.006877799104286628,0.011143100874386863,0.017,Low
1st Quarter 2025,Batanes,Senior Citizen,1,0.007309941520467836,0.09015594541910331,0.03898635477582846,0.08430799220272904,0.042884990253411304,0.019980506822612085,0.0473,Low
1st Quarter 2025,Quirino,Senior Citizen,1,0.031100191754554172,0.008029721955896452,0.033976510067114093,0.03229865771812081,0.03157957813998082,0.0018576222435282839,0.0231,Low
2nd Quarter 2025,Sulu,Senior Citizen,1,0.08667883211678833,0.5,0.0,0.002281021897810219,0.49452554744525545,0.008211678832116789,0.1819,Low
2nd Quarter 2025,Cagayan,Senior Citizen,1,0.002413319077440049,0.09146173820070261,0.07644722773789522,0.06894760959217962,0.03748281655720177,0.004093477928822362,0.0468,Low
3rd Quarter 2025,Quezon,Senior Citizen,1,0.01989157298891812,0.0,0.03810890536554253,0.03240851470939966,0.11337000717531691,0.006736825320896117,0.0351,Low
2nd Quarter 2025,Kalinga,Senior Citizen,1,0.05399692544196772,0.05402895208813733,0.002818344862925954,0.016525749423520367,0.009383807327696643,0.021041506533435818,0.0263,Low
2nd Quarter 2025,City of Iloilo,Senior Citizen,1,0.017494979919678716,0.022640562248995983,0.0,0.0,0.012926706827309236,0.0,0.0088,Low
1st Quarter 2025,Aklan,Senior Citizen,1,0.02798286391395497,0.0041928721174004195,0.01973384376993893,0.01781970649895178,0.03039832285115304,0.0033725275726916417,0.0173,Low
1st Quarter 2025,Region 1,Senior Citizen,1,0.06428610759319421,0.04486720628452912,0.0018262577317695427,0.004992382945138851,0.04532606501110438,0.002909164326487161,0.0274,Low
3rd Quarter 2025,City of Lapu-Lapu,Senior Citizen,1,0.04975245121832832,0.0514998543830696,0.09008834093777303,0.08649645665469372,0.03873410348509854,0.017813804485001455,0.0557,Low
1st Quarter 2025,Davao del Norte,Senior Citizen,1,0.08036864312680435,0.026182544970019987,0.12767044192760382,0.11299133910726182,0.14241616699977794,0.0,0.0816,Low
2nd Quarter 2025,Region 6,Senior Citizen,1,0.031852223365097715,0.03126567321505989,0.017205471067776295,0.00805443865450496,0.034287681596776524,0.0,0.0204,Low
3rd Quarter 2025,Laguna,Senior Citizen,1,0.05020013342228152,0.03079830998443407,0.07499444073826995,0.014954414053813654,0.09389593062041361,0.057871914609739825,0.0538,Low
1st Quarter 2025,Quezon City,Senior Citizen,1,0.004461221688400824,0.01591455044612217,0.0,0.01106726149622512,0.0,0.01342656142759094,0.0075,Low
1st Quarter 2025,Agusan del Norte,Senior Citizen,1,0.04088031170096189,0.08638743455497382,0.09710215511993181,0.05485206380129064,0.08221721660781688,0.02471691221234628,0.0644,Low
1st Quarter 2025,Palawan,Senior Citizen,1,0.05933441558441559,0.034983766233766235,0.02426948051948052,0.012175324675324676,0.039285714285714285,0.03701298701298701,0.0345,Low
2nd Quarter 2025,Surigao del Sur,Senior Citizen,1,0.043411315898331575,0.03695362412097256,0.05058142207105759,0.04559452130348853,0.0,0.025554993795100428,0.0337,Low
2nd Quarter 2025,BARMM,Senior Citizen,1,0.04918167747884217,0.5049889682879442,0.4350775512892284,0.0021240162017980044,0.05524088648862252,0.5,0.2578,Moderate
1st Quarter 2025,Oriental Mindoro,Senior Citizen,1,0.07646299191191464,0.07782233399034867,0.019098756201998232,0.04560592673146197,0.02722082512064161,0.030415279004961597,0.0461,Low
3rd Quarter 2025,Bulacan,Senior Citizen,1,0.00823045267489712,0.044509421702404156,0.005577214641542127,0.01369937188650639,0.014836473900801386,0.01397011046133853,0.0168,Low
2nd Quarter 2025,City of Muntinlupa,Senior Citizen,1,0.011619634811477354,0.004149869575527626,0.004149869575527626,0.0014228124258951862,0.09200853687455537,0.006046952810054541,0.0199,Low
1st Quarter 2025,Occidental Mindoro,Senior Citizen,1,0.08216676810712112,0.08957192128220734,0.04960438222763238,0.028910529519172244,0.023128423615337797,0.00953540271860418,0.0472,Low
2nd Quarter 2025,Quezon,Senior Citizen,1,0.1169582649899763,0.06478950246036086,0.07075815564060507,0.02929651904501549,0.1016949152542373,0.0,0.0639,Low
2nd Quarter 2025,Aurora,Senior Citizen,1,0.059995484817699514,0.07258155548030251,0.01969748278586748,0.09194039959363359,0.03877412800541822,0.043402189863415735,0.0544,Low
1st Quarter 2025,Agusan del Sur,Senior Citizen,1,0.05086196356522802,0.021273994375840568,0.046827240493947916,0.024575131434160655,0.038452133512654356,0.004279251742266781,0.031,Low
